[TsDigitalMultiMeterViewer Ver.19.0.0 : Auto save Log-1 [@HID Multimeter] : Date 05:11:48];Geoelectric Helix Radar;Geoelectric Helix Radar
 Elapsed time | Main Value               | Mode  | Date Time
     2:00'01" ; DC    ;  69,700 ;     mV ;       ; 05:11:48
     2:36'43" ; DC    ;  68,885 ;     mV ;       ; 05:48:30
     2:36'44" ; DC    ;  68,876 ;     mV ;       ; 05:48:31
     2:36'45" ; DC    ;  68,890 ;     mV ;       ; 05:48:32
     2:36'46" ; DC    ;  68,905 ;     mV ;       ; 05:48:33
     2:36'47" ; DC    ;  68,886 ;     mV ;       ; 05:48:34
     2:36'48" ; DC    ;  68,870 ;     mV ;       ; 05:48:35
     2:36'49" ; DC    ;  68,876 ;     mV ;       ; 05:48:36
     2:36'50" ; DC    ;  68,884 ;     mV ;       ; 05:48:37
     2:36'51" ; DC    ;  68,880 ;     mV ;       ; 05:48:38
     2:36'52" ; DC    ;  68,874 ;     mV ;       ; 05:48:39
     2:36'53" ; DC    ;  68,880 ;     mV ;       ; 05:48:40
     2:36'54" ; DC    ;  68,880 ;     mV ;       ; 05:48:41
     2:36'55" ; DC    ;  68,910 ;     mV ;       ; 05:48:42
     2:36'56" ; DC    ;  68,908 ;     mV ;       ; 05:48:43
     2:36'57" ; DC    ;  68,910 ;     mV ;       ; 05:48:44
     2:36'58" ; DC    ;  68,916 ;     mV ;       ; 05:48:45
     2:36'59" ; DC    ;  68,925 ;     mV ;       ; 05:48:46
     2:37'00" ; DC    ;  68,894 ;     mV ;       ; 05:48:47
     2:37'01" ; DC    ;  68,893 ;     mV ;       ; 05:48:48
     2:37'02" ; DC    ;  68,882 ;     mV ;       ; 05:48:49
     2:37'03" ; DC    ;  68,908 ;     mV ;       ; 05:48:50
     2:37'04" ; DC    ;  68,890 ;     mV ;       ; 05:48:51
     2:37'05" ; DC    ;  68,880 ;     mV ;       ; 05:48:52
     2:37'06" ; DC    ;  68,870 ;     mV ;       ; 05:48:53
     2:37'07" ; DC    ;  68,888 ;     mV ;       ; 05:48:54
     2:37'08" ; DC    ;  68,890 ;     mV ;       ; 05:48:55
     2:37'09" ; DC    ;  68,896 ;     mV ;       ; 05:48:56
     2:37'10" ; DC    ;  68,880 ;     mV ;       ; 05:48:57
     2:37'11" ; DC    ;  68,884 ;     mV ;       ; 05:48:58
     2:37'12" ; DC    ;  68,888 ;     mV ;       ; 05:48:59
     2:37'13" ; DC    ;  68,873 ;     mV ;       ; 05:49:00
     2:37'14" ; DC    ;  68,874 ;     mV ;       ; 05:49:01
     2:37'15" ; DC    ;  68,883 ;     mV ;       ; 05:49:02
     2:37'16" ; DC    ;  68,880 ;     mV ;       ; 05:49:03
     2:37'17" ; DC    ;  68,863 ;     mV ;       ; 05:49:04
     2:37'18" ; DC    ;  68,862 ;     mV ;       ; 05:49:05
     2:37'19" ; DC    ;  68,854 ;     mV ;       ; 05:49:06
     2:37'20" ; DC    ;  68,838 ;     mV ;       ; 05:49:07
     2:37'21" ; DC    ;  68,844 ;     mV ;       ; 05:49:08
     2:37'22" ; DC    ;  68,855 ;     mV ;       ; 05:49:09
     2:37'23" ; DC    ;  68,868 ;     mV ;       ; 05:49:10
     2:37'24" ; DC    ;  68,858 ;     mV ;       ; 05:49:11
     2:37'25" ; DC    ;  68,870 ;     mV ;       ; 05:49:12
     2:37'26" ; DC    ;  68,884 ;     mV ;       ; 05:49:13
     2:37'27" ; DC    ;  68,898 ;     mV ;       ; 05:49:14
     2:37'28" ; DC    ;  68,872 ;     mV ;       ; 05:49:15
     2:37'29" ; DC    ;  68,865 ;     mV ;       ; 05:49:16
     2:37'30" ; DC    ;  68,850 ;     mV ;       ; 05:49:17
     2:37'31" ; DC    ;  68,828 ;     mV ;       ; 05:49:18
     2:37'32" ; DC    ;  68,836 ;     mV ;       ; 05:49:19
     2:37'33" ; DC    ;  68,836 ;     mV ;       ; 05:49:20
     2:37'34" ; DC    ;  68,823 ;     mV ;       ; 05:49:21
     2:37'35" ; DC    ;  68,848 ;     mV ;       ; 05:49:22
     2:37'36" ; DC    ;  68,870 ;     mV ;       ; 05:49:23
     2:37'37" ; DC    ;  68,865 ;     mV ;       ; 05:49:24
     2:37'38" ; DC    ;  68,862 ;     mV ;       ; 05:49:25
     2:37'39" ; DC    ;  68,870 ;     mV ;       ; 05:49:26
     2:37'40" ; DC    ;  68,858 ;     mV ;       ; 05:49:27
     2:37'41" ; DC    ;  68,856 ;     mV ;       ; 05:49:28
     2:37'42" ; DC    ;  68,878 ;     mV ;       ; 05:49:29
     2:37'43" ; DC    ;  68,858 ;     mV ;       ; 05:49:30
     2:37'44" ; DC    ;  68,878 ;     mV ;       ; 05:49:31
     2:37'45" ; DC    ;  68,862 ;     mV ;       ; 05:49:32
     2:37'46" ; DC    ;  68,868 ;     mV ;       ; 05:49:33
     2:37'47" ; DC    ;  68,868 ;     mV ;       ; 05:49:34
     2:37'48" ; DC    ;  68,860 ;     mV ;       ; 05:49:35
     2:37'49" ; DC    ;  68,870 ;     mV ;       ; 05:49:36
     2:37'50" ; DC    ;  68,870 ;     mV ;       ; 05:49:37
     2:37'51" ; DC    ;  68,868 ;     mV ;       ; 05:49:38
     2:37'52" ; DC    ;  68,858 ;     mV ;       ; 05:49:39
     2:37'53" ; DC    ;  68,853 ;     mV ;       ; 05:49:40
     2:37'54" ; DC    ;  68,858 ;     mV ;       ; 05:49:41
     2:37'55" ; DC    ;  68,868 ;     mV ;       ; 05:49:42
     2:37'56" ; DC    ;  68,852 ;     mV ;       ; 05:49:43
     2:37'57" ; DC    ;  68,845 ;     mV ;       ; 05:49:44
     2:37'58" ; DC    ;  68,844 ;     mV ;       ; 05:49:45
     2:37'59" ; DC    ;  68,844 ;     mV ;       ; 05:49:46
     2:38'00" ; DC    ;  68,833 ;     mV ;       ; 05:49:47
     2:38'01" ; DC    ;  68,842 ;     mV ;       ; 05:49:48
     2:38'02" ; DC    ;  68,838 ;     mV ;       ; 05:49:49
     2:38'03" ; DC    ;  68,812 ;     mV ;       ; 05:49:50
     2:38'04" ; DC    ;  68,815 ;     mV ;       ; 05:49:51
     2:38'05" ; DC    ;  68,816 ;     mV ;       ; 05:49:52
     2:38'06" ; DC    ;  68,823 ;     mV ;       ; 05:49:53
     2:38'07" ; DC    ;  68,832 ;     mV ;       ; 05:49:54
     2:38'08" ; DC    ;  68,818 ;     mV ;       ; 05:49:55
     2:38'09" ; DC    ;  68,826 ;     mV ;       ; 05:49:56
     2:38'10" ; DC    ;  68,823 ;     mV ;       ; 05:49:57
     2:38'11" ; DC    ;  68,824 ;     mV ;       ; 05:49:58
     2:38'12" ; DC    ;  68,818 ;     mV ;       ; 05:49:59
     2:38'13" ; DC    ;  68,822 ;     mV ;       ; 05:50:00
     2:38'14" ; DC    ;  68,835 ;     mV ;       ; 05:50:01
     2:38'15" ; DC    ;  68,836 ;     mV ;       ; 05:50:02
     2:38'16" ; DC    ;  68,885 ;     mV ;       ; 05:50:03
     2:38'17" ; DC    ;  68,880 ;     mV ;       ; 05:50:04
     2:38'18" ; DC    ;  68,875 ;     mV ;       ; 05:50:05
     2:38'19" ; DC    ;  68,822 ;     mV ;       ; 05:50:06
     2:38'20" ; DC    ;  68,812 ;     mV ;       ; 05:50:07
     2:38'21" ; DC    ;  68,823 ;     mV ;       ; 05:50:08
     2:38'22" ; DC    ;  68,830 ;     mV ;       ; 05:50:09
     2:38'23" ; DC    ;  68,826 ;     mV ;       ; 05:50:10
     2:38'24" ; DC    ;  68,825 ;     mV ;       ; 05:50:11
     2:38'25" ; DC    ;  68,830 ;     mV ;       ; 05:50:12
     2:38'26" ; DC    ;  68,830 ;     mV ;       ; 05:50:13
     2:38'27" ; DC    ;  68,830 ;     mV ;       ; 05:50:14
     2:38'28" ; DC    ;  68,818 ;     mV ;       ; 05:50:15
     2:38'29" ; DC    ;  68,808 ;     mV ;       ; 05:50:16
     2:38'30" ; DC    ;  68,818 ;     mV ;       ; 05:50:17
     2:38'31" ; DC    ;  68,813 ;     mV ;       ; 05:50:18
     2:38'32" ; DC    ;  68,810 ;     mV ;       ; 05:50:19
     2:38'33" ; DC    ;  68,808 ;     mV ;       ; 05:50:20
     2:38'34" ; DC    ;  68,814 ;     mV ;       ; 05:50:21
     2:38'35" ; DC    ;  68,808 ;     mV ;       ; 05:50:22
     2:38'36" ; DC    ;  68,816 ;     mV ;       ; 05:50:23
     2:38'37" ; DC    ;  68,808 ;     mV ;       ; 05:50:24
     2:38'38" ; DC    ;  68,825 ;     mV ;       ; 05:50:25
     2:38'39" ; DC    ;  68,838 ;     mV ;       ; 05:50:26
     2:38'40" ; DC    ;  68,833 ;     mV ;       ; 05:50:27
     2:38'41" ; DC    ;  68,822 ;     mV ;       ; 05:50:28
     2:38'42" ; DC    ;  68,823 ;     mV ;       ; 05:50:29
     2:38'43" ; DC    ;  68,832 ;     mV ;       ; 05:50:30
     2:38'44" ; DC    ;  68,830 ;     mV ;       ; 05:50:31
     2:38'45" ; DC    ;  68,836 ;     mV ;       ; 05:50:32
     2:38'46" ; DC    ;  68,838 ;     mV ;       ; 05:50:33
     2:38'47" ; DC    ;  68,840 ;     mV ;       ; 05:50:34
     2:38'48" ; DC    ;  68,816 ;     mV ;       ; 05:50:35
     2:38'49" ; DC    ;  68,815 ;     mV ;       ; 05:50:36
     2:38'50" ; DC    ;  68,812 ;     mV ;       ; 05:50:37
     2:38'51" ; DC    ;  68,810 ;     mV ;       ; 05:50:38
     2:38'52" ; DC    ;  68,808 ;     mV ;       ; 05:50:39
     2:38'53" ; DC    ;  68,810 ;     mV ;       ; 05:50:40
     2:38'54" ; DC    ;  68,808 ;     mV ;       ; 05:50:41
     2:38'55" ; DC    ;  68,813 ;     mV ;       ; 05:50:42
     2:38'56" ; DC    ;  68,820 ;     mV ;       ; 05:50:43
     2:38'57" ; DC    ;  68,813 ;     mV ;       ; 05:50:44
     2:38'58" ; DC    ;  68,820 ;     mV ;       ; 05:50:45
     2:38'59" ; DC    ;  68,830 ;     mV ;       ; 05:50:46
     2:39'00" ; DC    ;  68,815 ;     mV ;       ; 05:50:47
     2:39'01" ; DC    ;  68,828 ;     mV ;       ; 05:50:48
     2:39'02" ; DC    ;  68,825 ;     mV ;       ; 05:50:49
     2:39'03" ; DC    ;  68,796 ;     mV ;       ; 05:50:50
     2:39'04" ; DC    ;  68,785 ;     mV ;       ; 05:50:51
     2:39'05" ; DC    ;  68,798 ;     mV ;       ; 05:50:52
     2:39'06" ; DC    ;  68,800 ;     mV ;       ; 05:50:53
     2:39'07" ; DC    ;  68,800 ;     mV ;       ; 05:50:54
     2:39'08" ; DC    ;  68,816 ;     mV ;       ; 05:50:55
     2:39'09" ; DC    ;  68,813 ;     mV ;       ; 05:50:56
     2:39'10" ; DC    ;  68,826 ;     mV ;       ; 05:50:57
     2:39'11" ; DC    ;  68,823 ;     mV ;       ; 05:50:58
     2:39'12" ; DC    ;  68,824 ;     mV ;       ; 05:50:59
     2:39'13" ; DC    ;  68,813 ;     mV ;       ; 05:51:00
     2:39'14" ; DC    ;  68,786 ;     mV ;       ; 05:51:01
     2:39'15" ; DC    ;  68,792 ;     mV ;       ; 05:51:02
     2:39'16" ; DC    ;  68,798 ;     mV ;       ; 05:51:03
     2:39'17" ; DC    ;  68,810 ;     mV ;       ; 05:51:04
     2:39'18" ; DC    ;  68,818 ;     mV ;       ; 05:51:05
     2:39'19" ; DC    ;  68,822 ;     mV ;       ; 05:51:06
     2:39'20" ; DC    ;  68,818 ;     mV ;       ; 05:51:07
     2:39'21" ; DC    ;  68,810 ;     mV ;       ; 05:51:08
     2:39'22" ; DC    ;  68,815 ;     mV ;       ; 05:51:09
     2:39'23" ; DC    ;  68,830 ;     mV ;       ; 05:51:10
     2:39'24" ; DC    ;  68,813 ;     mV ;       ; 05:51:11
     2:39'25" ; DC    ;  68,826 ;     mV ;       ; 05:51:12
     2:39'26" ; DC    ;  68,828 ;     mV ;       ; 05:51:13
     2:39'27" ; DC    ;  68,805 ;     mV ;       ; 05:51:14
     2:39'28" ; DC    ;  68,794 ;     mV ;       ; 05:51:15
     2:39'29" ; DC    ;  68,783 ;     mV ;       ; 05:51:16
     2:39'30" ; DC    ;  68,792 ;     mV ;       ; 05:51:17
     2:39'31" ; DC    ;  68,785 ;     mV ;       ; 05:51:18
     2:39'32" ; DC    ;  68,788 ;     mV ;       ; 05:51:19
     2:39'33" ; DC    ;  68,775 ;     mV ;       ; 05:51:20
     2:39'34" ; DC    ;  68,774 ;     mV ;       ; 05:51:21
     2:39'35" ; DC    ;  68,773 ;     mV ;       ; 05:51:22
     2:39'36" ; DC    ;  68,774 ;     mV ;       ; 05:51:23
     2:39'37" ; DC    ;  68,794 ;     mV ;       ; 05:51:24
     2:39'38" ; DC    ;  68,795 ;     mV ;       ; 05:51:25
     2:39'39" ; DC    ;  68,786 ;     mV ;       ; 05:51:26
     2:39'40" ; DC    ;  68,785 ;     mV ;       ; 05:51:27
     2:39'41" ; DC    ;  68,800 ;     mV ;       ; 05:51:28
     2:39'42" ; DC    ;  68,800 ;     mV ;       ; 05:51:29
     2:39'43" ; DC    ;  68,793 ;     mV ;       ; 05:51:30
     2:39'44" ; DC    ;  68,818 ;     mV ;       ; 05:51:31
     2:39'45" ; DC    ;  68,810 ;     mV ;       ; 05:51:32
     2:39'46" ; DC    ;  68,830 ;     mV ;       ; 05:51:33
     2:39'47" ; DC    ;  68,822 ;     mV ;       ; 05:51:34
     2:39'48" ; DC    ;  68,810 ;     mV ;       ; 05:51:35
     2:39'49" ; DC    ;  68,793 ;     mV ;       ; 05:51:36
     2:39'50" ; DC    ;  68,800 ;     mV ;       ; 05:51:37
     2:39'51" ; DC    ;  68,795 ;     mV ;       ; 05:51:38
     2:39'52" ; DC    ;  68,794 ;     mV ;       ; 05:51:39
     2:39'53" ; DC    ;  68,795 ;     mV ;       ; 05:51:40
     2:39'54" ; DC    ;  68,772 ;     mV ;       ; 05:51:41
     2:39'55" ; DC    ;  68,795 ;     mV ;       ; 05:51:42
     2:39'56" ; DC    ;  68,796 ;     mV ;       ; 05:51:43
     2:39'57" ; DC    ;  68,813 ;     mV ;       ; 05:51:44
     2:39'58" ; DC    ;  68,790 ;     mV ;       ; 05:51:45
     2:39'59" ; DC    ;  68,778 ;     mV ;       ; 05:51:46
     2:40'00" ; DC    ;  68,768 ;     mV ;       ; 05:51:47
     2:40'01" ; DC    ;  68,760 ;     mV ;       ; 05:51:48
     2:40'02" ; DC    ;  68,765 ;     mV ;       ; 05:51:49
     2:40'03" ; DC    ;  68,766 ;     mV ;       ; 05:51:50
     2:40'04" ; DC    ;  68,765 ;     mV ;       ; 05:51:51
     2:40'05" ; DC    ;  68,766 ;     mV ;       ; 05:51:52
     2:40'06" ; DC    ;  68,753 ;     mV ;       ; 05:51:53
     2:40'07" ; DC    ;  68,745 ;     mV ;       ; 05:51:54
     2:40'08" ; DC    ;  68,762 ;     mV ;       ; 05:51:55
     2:40'09" ; DC    ;  68,760 ;     mV ;       ; 05:51:56
     2:40'10" ; DC    ;  68,745 ;     mV ;       ; 05:51:57
     2:40'11" ; DC    ;  68,746 ;     mV ;       ; 05:51:58
     2:40'12" ; DC    ;  68,748 ;     mV ;       ; 05:51:59
     2:40'13" ; DC    ;  68,754 ;     mV ;       ; 05:52:00
     2:40'14" ; DC    ;  68,763 ;     mV ;       ; 05:52:01
     2:40'15" ; DC    ;  68,778 ;     mV ;       ; 05:52:02
     2:40'16" ; DC    ;  68,772 ;     mV ;       ; 05:52:03
     2:40'17" ; DC    ;  68,795 ;     mV ;       ; 05:52:04
     2:40'18" ; DC    ;  68,794 ;     mV ;       ; 05:52:05
     2:40'19" ; DC    ;  68,808 ;     mV ;       ; 05:52:06
     2:40'20" ; DC    ;  68,802 ;     mV ;       ; 05:52:07
     2:40'21" ; DC    ;  68,803 ;     mV ;       ; 05:52:08
     2:40'22" ; DC    ;  68,798 ;     mV ;       ; 05:52:09
     2:40'23" ; DC    ;  68,802 ;     mV ;       ; 05:52:10
     2:40'24" ; DC    ;  68,795 ;     mV ;       ; 05:52:11
     2:40'25" ; DC    ;  68,818 ;     mV ;       ; 05:52:12
     2:40'26" ; DC    ;  68,833 ;     mV ;       ; 05:52:13
     2:40'27" ; DC    ;  68,830 ;     mV ;       ; 05:52:14
     2:40'28" ; DC    ;  68,826 ;     mV ;       ; 05:52:15
     2:40'29" ; DC    ;  68,818 ;     mV ;       ; 05:52:16
     2:40'30" ; DC    ;  68,822 ;     mV ;       ; 05:52:17
     2:40'31" ; DC    ;  68,825 ;     mV ;       ; 05:52:18
     2:40'32" ; DC    ;  68,812 ;     mV ;       ; 05:52:19
     2:40'33" ; DC    ;  68,805 ;     mV ;       ; 05:52:20
     2:40'34" ; DC    ;  68,802 ;     mV ;       ; 05:52:21
     2:40'35" ; DC    ;  68,795 ;     mV ;       ; 05:52:22
     2:40'36" ; DC    ;  68,796 ;     mV ;       ; 05:52:23
     2:40'37" ; DC    ;  68,805 ;     mV ;       ; 05:52:24
     2:40'38" ; DC    ;  68,818 ;     mV ;       ; 05:52:25
     2:40'39" ; DC    ;  68,823 ;     mV ;       ; 05:52:26
     2:40'40" ; DC    ;  68,833 ;     mV ;       ; 05:52:27
     2:40'41" ; DC    ;  68,838 ;     mV ;       ; 05:52:28
     2:40'42" ; DC    ;  68,842 ;     mV ;       ; 05:52:29
     2:40'43" ; DC    ;  68,838 ;     mV ;       ; 05:52:30
     2:40'44" ; DC    ;  68,828 ;     mV ;       ; 05:52:31
     2:40'45" ; DC    ;  68,825 ;     mV ;       ; 05:52:32
     2:40'46" ; DC    ;  68,828 ;     mV ;       ; 05:52:33
     2:40'47" ; DC    ;  68,835 ;     mV ;       ; 05:52:34
     2:40'48" ; DC    ;  68,830 ;     mV ;       ; 05:52:35
     2:40'49" ; DC    ;  68,818 ;     mV ;       ; 05:52:36
     2:40'50" ; DC    ;  68,828 ;     mV ;       ; 05:52:37
     2:40'51" ; DC    ;  68,845 ;     mV ;       ; 05:52:38
     2:40'52" ; DC    ;  68,820 ;     mV ;       ; 05:52:39
     2:40'53" ; DC    ;  68,808 ;     mV ;       ; 05:52:40
     2:40'54" ; DC    ;  68,810 ;     mV ;       ; 05:52:41
     2:40'55" ; DC    ;  68,816 ;     mV ;       ; 05:52:42
     2:40'56" ; DC    ;  68,815 ;     mV ;       ; 05:52:43
     2:40'57" ; DC    ;  68,810 ;     mV ;       ; 05:52:44
     2:40'58" ; DC    ;  68,818 ;     mV ;       ; 05:52:45
     2:40'59" ; DC    ;  68,820 ;     mV ;       ; 05:52:46
     2:41'00" ; DC    ;  68,758 ;     mV ;       ; 05:52:47
     2:41'01" ; DC    ;  68,770 ;     mV ;       ; 05:52:48
     2:41'02" ; DC    ;  68,786 ;     mV ;       ; 05:52:49
     2:41'03" ; DC    ;  68,830 ;     mV ;       ; 05:52:50
     2:41'04" ; DC    ;  68,820 ;     mV ;       ; 05:52:51
     2:41'05" ; DC    ;  68,813 ;     mV ;       ; 05:52:52
     2:41'06" ; DC    ;  68,830 ;     mV ;       ; 05:52:53
     2:41'07" ; DC    ;  68,838 ;     mV ;       ; 05:52:54
     2:41'08" ; DC    ;  68,840 ;     mV ;       ; 05:52:55
     2:41'09" ; DC    ;  68,818 ;     mV ;       ; 05:52:56
     2:41'10" ; DC    ;  68,780 ;     mV ;       ; 05:52:57
     2:41'11" ; DC    ;  68,780 ;     mV ;       ; 05:52:58
     2:41'12" ; DC    ;  68,780 ;     mV ;       ; 05:52:59
     2:41'13" ; DC    ;  68,786 ;     mV ;       ; 05:53:00
     2:41'14" ; DC    ;  68,770 ;     mV ;       ; 05:53:01
     2:41'15" ; DC    ;  68,764 ;     mV ;       ; 05:53:02
     2:41'16" ; DC    ;  68,780 ;     mV ;       ; 05:53:03
     2:41'17" ; DC    ;  68,774 ;     mV ;       ; 05:53:04
     2:41'18" ; DC    ;  68,778 ;     mV ;       ; 05:53:05
     2:41'19" ; DC    ;  68,773 ;     mV ;       ; 05:53:06
     2:41'20" ; DC    ;  68,774 ;     mV ;       ; 05:53:07
     2:41'21" ; DC    ;  68,758 ;     mV ;       ; 05:53:08
     2:41'22" ; DC    ;  68,768 ;     mV ;       ; 05:53:09
     2:41'23" ; DC    ;  68,758 ;     mV ;       ; 05:53:10
     2:41'24" ; DC    ;  68,740 ;     mV ;       ; 05:53:11
     2:41'25" ; DC    ;  68,750 ;     mV ;       ; 05:53:12
     2:41'26" ; DC    ;  68,740 ;     mV ;       ; 05:53:13
     2:41'27" ; DC    ;  68,740 ;     mV ;       ; 05:53:14
     2:41'28" ; DC    ;  68,744 ;     mV ;       ; 05:53:15
     2:41'29" ; DC    ;  68,750 ;     mV ;       ; 05:53:16
     2:41'30" ; DC    ;  68,740 ;     mV ;       ; 05:53:17
     2:41'31" ; DC    ;  68,720 ;     mV ;       ; 05:53:18
     2:41'32" ; DC    ;  68,710 ;     mV ;       ; 05:53:19
     2:41'33" ; DC    ;  68,710 ;     mV ;       ; 05:53:20
     2:41'34" ; DC    ;  68,715 ;     mV ;       ; 05:53:21
     2:41'35" ; DC    ;  68,722 ;     mV ;       ; 05:53:22
     2:41'36" ; DC    ;  68,713 ;     mV ;       ; 05:53:23
     2:41'37" ; DC    ;  68,724 ;     mV ;       ; 05:53:24
     2:41'38" ; DC    ;  68,728 ;     mV ;       ; 05:53:25
     2:41'39" ; DC    ;  68,754 ;     mV ;       ; 05:53:26
     2:41'40" ; DC    ;  68,758 ;     mV ;       ; 05:53:27
     2:41'41" ; DC    ;  68,715 ;     mV ;       ; 05:53:28
     2:41'42" ; DC    ;  68,728 ;     mV ;       ; 05:53:29
     2:41'43" ; DC    ;  68,725 ;     mV ;       ; 05:53:30
     2:41'44" ; DC    ;  68,784 ;     mV ;       ; 05:53:31
     2:41'45" ; DC    ;  68,758 ;     mV ;       ; 05:53:32
     2:41'46" ; DC    ;  68,768 ;     mV ;       ; 05:53:33
     2:41'47" ; DC    ;  68,770 ;     mV ;       ; 05:53:34
     2:41'48" ; DC    ;  68,780 ;     mV ;       ; 05:53:35
     2:41'49" ; DC    ;  68,782 ;     mV ;       ; 05:53:36
     2:41'50" ; DC    ;  68,760 ;     mV ;       ; 05:53:37
     2:41'51" ; DC    ;  68,768 ;     mV ;       ; 05:53:38
     2:41'52" ; DC    ;  68,774 ;     mV ;       ; 05:53:39
     2:41'53" ; DC    ;  68,770 ;     mV ;       ; 05:53:40
     2:41'54" ; DC    ;  68,754 ;     mV ;       ; 05:53:41
     2:41'55" ; DC    ;  68,768 ;     mV ;       ; 05:53:42
     2:41'56" ; DC    ;  68,798 ;     mV ;       ; 05:53:43
     2:41'57" ; DC    ;  68,770 ;     mV ;       ; 05:53:44
     2:41'58" ; DC    ;  68,775 ;     mV ;       ; 05:53:45
     2:41'59" ; DC    ;  68,774 ;     mV ;       ; 05:53:46
     2:42'00" ; DC    ;  68,778 ;     mV ;       ; 05:53:47
     2:42'01" ; DC    ;  68,788 ;     mV ;       ; 05:53:48
     2:42'02" ; DC    ;  68,794 ;     mV ;       ; 05:53:49
     2:42'03" ; DC    ;  68,788 ;     mV ;       ; 05:53:50
     2:42'04" ; DC    ;  68,790 ;     mV ;       ; 05:53:51
     2:42'05" ; DC    ;  68,785 ;     mV ;       ; 05:53:52
     2:42'06" ; DC    ;  68,768 ;     mV ;       ; 05:53:53
     2:42'07" ; DC    ;  68,773 ;     mV ;       ; 05:53:54
     2:42'08" ; DC    ;  68,780 ;     mV ;       ; 05:53:55
     2:42'09" ; DC    ;  68,785 ;     mV ;       ; 05:53:56
     2:42'10" ; DC    ;  68,790 ;     mV ;       ; 05:53:57
     2:42'11" ; DC    ;  68,788 ;     mV ;       ; 05:53:58
     2:42'12" ; DC    ;  68,794 ;     mV ;       ; 05:53:59
     2:42'13" ; DC    ;  68,808 ;     mV ;       ; 05:54:00
     2:42'14" ; DC    ;  68,800 ;     mV ;       ; 05:54:01
     2:42'15" ; DC    ;  68,796 ;     mV ;       ; 05:54:02
     2:42'16" ; DC    ;  68,778 ;     mV ;       ; 05:54:03
     2:42'17" ; DC    ;  68,778 ;     mV ;       ; 05:54:04
     2:42'18" ; DC    ;  68,778 ;     mV ;       ; 05:54:05
     2:42'19" ; DC    ;  68,774 ;     mV ;       ; 05:54:06
     2:42'20" ; DC    ;  68,775 ;     mV ;       ; 05:54:07
     2:42'21" ; DC    ;  68,790 ;     mV ;       ; 05:54:08
     2:42'22" ; DC    ;  68,780 ;     mV ;       ; 05:54:09
     2:42'23" ; DC    ;  68,780 ;     mV ;       ; 05:54:10
     2:42'24" ; DC    ;  68,772 ;     mV ;       ; 05:54:11
     2:42'25" ; DC    ;  68,773 ;     mV ;       ; 05:54:12
     2:42'26" ; DC    ;  68,782 ;     mV ;       ; 05:54:13
     2:42'27" ; DC    ;  68,790 ;     mV ;       ; 05:54:14
     2:42'28" ; DC    ;  68,776 ;     mV ;       ; 05:54:15
     2:42'29" ; DC    ;  68,775 ;     mV ;       ; 05:54:16
     2:42'30" ; DC    ;  68,768 ;     mV ;       ; 05:54:17
     2:42'31" ; DC    ;  68,772 ;     mV ;       ; 05:54:18
     2:42'32" ; DC    ;  68,760 ;     mV ;       ; 05:54:19
     2:42'33" ; DC    ;  68,750 ;     mV ;       ; 05:54:20
     2:42'34" ; DC    ;  68,748 ;     mV ;       ; 05:54:21
     2:42'35" ; DC    ;  68,730 ;     mV ;       ; 05:54:22
     2:42'36" ; DC    ;  68,730 ;     mV ;       ; 05:54:23
     2:42'37" ; DC    ;  68,742 ;     mV ;       ; 05:54:24
     2:42'38" ; DC    ;  68,738 ;     mV ;       ; 05:54:25
     2:42'39" ; DC    ;  68,714 ;     mV ;       ; 05:54:26
     2:42'40" ; DC    ;  68,726 ;     mV ;       ; 05:54:27
     2:42'41" ; DC    ;  68,695 ;     mV ;       ; 05:54:28
     2:42'42" ; DC    ;  68,708 ;     mV ;       ; 05:54:29
     2:42'43" ; DC    ;  68,725 ;     mV ;       ; 05:54:30
     2:42'44" ; DC    ;  68,724 ;     mV ;       ; 05:54:31
     2:42'45" ; DC    ;  68,706 ;     mV ;       ; 05:54:32
     2:42'46" ; DC    ;  68,705 ;     mV ;       ; 05:54:33
     2:42'47" ; DC    ;  68,708 ;     mV ;       ; 05:54:34
     2:42'48" ; DC    ;  68,713 ;     mV ;       ; 05:54:35
