[TsDigitalMultiMeterViewer Ver.19.0.0 : Auto save Log-1 [@HID Multimeter] : Date 00:00:00];Geoelectric Helix Radar;Geoelectric Helix Radar
 Elapsed time | Main Value               | Mode  | Date Time
   2:54'43"87 ; DC    ;  66,480 ;     mV ;       ; 01:27:16
   2:54'44"17 ; DC    ;  66,490 ;     mV ;       ; 01:27:16
   2:54'44"48 ; DC    ;  66,500 ;     mV ;       ; 01:27:17
   2:54'44"76 ; DC    ;  66,490 ;     mV ;       ; 01:27:17
   2:54'45"03 ; DC    ;  66,490 ;     mV ;       ; 01:27:17
   2:54'45"33 ; DC    ;  66,500 ;     mV ;       ; 01:27:17
   2:54'45"61 ; DC    ;  66,510 ;     mV ;       ; 01:27:18
   2:54'45"89 ; DC    ;  66,500 ;     mV ;       ; 01:27:18
   2:54'46"17 ; DC    ;  66,510 ;     mV ;       ; 01:27:18
   2:54'46"43 ; DC    ;  66,480 ;     mV ;       ; 01:27:19
   2:54'46"71 ; DC    ;  66,490 ;     mV ;       ; 01:27:19
   2:54'46"99 ; DC    ;  66,480 ;     mV ;       ; 01:27:19
   2:54'47"29 ; DC    ;  66,480 ;     mV ;       ; 01:27:19
   2:54'47"57 ; DC    ;  66,490 ;     mV ;       ; 01:27:20
   2:54'47"86 ; DC    ;  66,510 ;     mV ;       ; 01:27:20
   2:54'48"16 ; DC    ;  66,480 ;     mV ;       ; 01:27:20
   2:54'48"45 ; DC    ;  66,480 ;     mV ;       ; 01:27:21
   2:54'48"73 ; DC    ;  66,480 ;     mV ;       ; 01:27:21
   2:54'49"01 ; DC    ;  66,500 ;     mV ;       ; 01:27:21
   2:54'49"29 ; DC    ;  66,490 ;     mV ;       ; 01:27:21
   2:54'49"57 ; DC    ;  66,500 ;     mV ;       ; 01:27:22
   2:54'49"86 ; DC    ;  66,480 ;     mV ;       ; 01:27:22
   2:54'50"13 ; DC    ;  66,490 ;     mV ;       ; 01:27:22
   2:54'50"43 ; DC    ;  66,480 ;     mV ;       ; 01:27:23
   2:54'50"71 ; DC    ;  66,480 ;     mV ;       ; 01:27:23
   2:54'51"02 ; DC    ;  66,480 ;     mV ;       ; 01:27:23
   2:54'51"31 ; DC    ;  66,480 ;     mV ;       ; 01:27:23
   2:54'51"59 ; DC    ;  66,490 ;     mV ;       ; 01:27:24
   2:54'51"88 ; DC    ;  66,490 ;     mV ;       ; 01:27:24
   2:54'52"21 ; DC    ;  66,490 ;     mV ;       ; 01:27:24
   2:54'52"57 ; DC    ;  66,500 ;     mV ;       ; 01:27:25
   2:54'52"86 ; DC    ;  66,500 ;     mV ;       ; 01:27:25
   2:54'53"13 ; DC    ;  66,490 ;     mV ;       ; 01:27:25
   2:54'53"41 ; DC    ;  66,510 ;     mV ;       ; 01:27:26
   2:54'53"68 ; DC    ;  66,510 ;     mV ;       ; 01:27:26
   2:54'53"98 ; DC    ;  66,500 ;     mV ;       ; 01:27:26
   2:54'54"24 ; DC    ;  66,500 ;     mV ;       ; 01:27:26
   2:54'54"53 ; DC    ;  66,500 ;     mV ;       ; 01:27:27
   2:54'54"80 ; DC    ;  66,510 ;     mV ;       ; 01:27:27
   2:54'55"09 ; DC    ;  66,510 ;     mV ;       ; 01:27:27
   2:54'55"37 ; DC    ;  66,530 ;     mV ;       ; 01:27:28
   2:54'55"64 ; DC    ;  66,530 ;     mV ;       ; 01:27:28
   2:54'55"91 ; DC    ;  66,520 ;     mV ;       ; 01:27:28
   2:54'56"19 ; DC    ;  66,520 ;     mV ;       ; 01:27:28
   2:54'56"47 ; DC    ;  66,530 ;     mV ;       ; 01:27:29
   2:54'56"75 ; DC    ;  66,510 ;     mV ;       ; 01:27:29
   2:54'57"03 ; DC    ;  66,510 ;     mV ;       ; 01:27:29
   2:54'57"29 ; DC    ;  66,510 ;     mV ;       ; 01:27:29
   2:54'57"58 ; DC    ;  66,510 ;     mV ;       ; 01:27:30
   2:54'57"86 ; DC    ;  66,510 ;     mV ;       ; 01:27:30
   2:54'58"14 ; DC    ;  66,520 ;     mV ;       ; 01:27:30
   2:54'58"42 ; DC    ;  66,520 ;     mV ;       ; 01:27:31
   2:54'58"71 ; DC    ;  66,510 ;     mV ;       ; 01:27:31
   2:54'58"99 ; DC    ;  66,510 ;     mV ;       ; 01:27:31
   2:54'59"28 ; DC    ;  66,510 ;     mV ;       ; 01:27:31
   2:54'59"56 ; DC    ;  66,500 ;     mV ;       ; 01:27:32
   2:54'59"84 ; DC    ;  66,500 ;     mV ;       ; 01:27:32
   2:55'00"10 ; DC    ;  66,520 ;     mV ;       ; 01:27:32
   2:55'00"36 ; DC    ;  66,520 ;     mV ;       ; 01:27:33
   2:55'00"64 ; DC    ;  66,520 ;     mV ;       ; 01:27:33
   2:55'00"92 ; DC    ;  66,520 ;     mV ;       ; 01:27:33
   2:55'01"20 ; DC    ;  66,520 ;     mV ;       ; 01:27:33
   2:55'01"49 ; DC    ;  66,510 ;     mV ;       ; 01:27:34
   2:55'01"85 ; DC    ;  66,500 ;     mV ;       ; 01:27:34
   2:55'02"13 ; DC    ;  66,500 ;     mV ;       ; 01:27:34
   2:55'02"45 ; DC    ;  66,510 ;     mV ;       ; 01:27:35
   2:55'02"73 ; DC    ;  66,510 ;     mV ;       ; 01:27:35
   2:55'03"02 ; DC    ;  66,510 ;     mV ;       ; 01:27:35
   2:55'03"29 ; DC    ;  66,520 ;     mV ;       ; 01:27:35
   2:55'03"57 ; DC    ;  66,500 ;     mV ;       ; 01:27:36
   2:55'03"88 ; DC    ;  66,510 ;     mV ;       ; 01:27:36
   2:55'04"16 ; DC    ;  66,490 ;     mV ;       ; 01:27:36
   2:55'04"46 ; DC    ;  66,490 ;     mV ;       ; 01:27:37
   2:55'04"72 ; DC    ;  66,500 ;     mV ;       ; 01:27:37
   2:55'05"04 ; DC    ;  66,500 ;     mV ;       ; 01:27:37
   2:55'05"34 ; DC    ;  66,500 ;     mV ;       ; 01:27:38
   2:55'05"65 ; DC    ;  66,500 ;     mV ;       ; 01:27:38
   2:55'05"96 ; DC    ;  66,480 ;     mV ;       ; 01:27:38
   2:55'06"26 ; DC    ;  66,490 ;     mV ;       ; 01:27:38
   2:55'06"56 ; DC    ;  66,490 ;     mV ;       ; 01:27:39
   2:55'06"88 ; DC    ;  66,480 ;     mV ;       ; 01:27:39
   2:55'07"14 ; DC    ;  66,470 ;     mV ;       ; 01:27:39
   2:55'07"42 ; DC    ;  66,490 ;     mV ;       ; 01:27:40
   2:55'07"72 ; DC    ;  66,490 ;     mV ;       ; 01:27:40
   2:55'07"99 ; DC    ;  66,490 ;     mV ;       ; 01:27:40
   2:55'08"28 ; DC    ;  66,490 ;     mV ;       ; 01:27:40
   2:55'08"57 ; DC    ;  66,490 ;     mV ;       ; 01:27:41
   2:55'08"84 ; DC    ;  66,490 ;     mV ;       ; 01:27:41
   2:55'09"14 ; DC    ;  66,480 ;     mV ;       ; 01:27:41
   2:55'09"41 ; DC    ;  66,480 ;     mV ;       ; 01:27:42
   2:55'09"68 ; DC    ;  66,480 ;     mV ;       ; 01:27:42
   2:55'09"94 ; DC    ;  66,500 ;     mV ;       ; 01:27:42
   2:55'10"24 ; DC    ;  66,480 ;     mV ;       ; 01:27:42
   2:55'10"51 ; DC    ;  66,490 ;     mV ;       ; 01:27:43
   2:55'10"79 ; DC    ;  66,500 ;     mV ;       ; 01:27:43
   2:55'11"07 ; DC    ;  66,490 ;     mV ;       ; 01:27:43
   2:55'11"35 ; DC    ;  66,470 ;     mV ;       ; 01:27:44
   2:55'11"62 ; DC    ;  66,480 ;     mV ;       ; 01:27:44
   2:55'11"88 ; DC    ;  66,480 ;     mV ;       ; 01:27:44
   2:55'12"18 ; DC    ;  66,470 ;     mV ;       ; 01:27:44
   2:55'12"46 ; DC    ;  66,470 ;     mV ;       ; 01:27:45
   2:55'12"73 ; DC    ;  66,470 ;     mV ;       ; 01:27:45
   2:55'13"02 ; DC    ;  66,470 ;     mV ;       ; 01:27:45
   2:55'13"30 ; DC    ;  66,490 ;     mV ;       ; 01:27:45
   2:55'13"60 ; DC    ;  66,490 ;     mV ;       ; 01:27:46
   2:55'13"86 ; DC    ;  66,490 ;     mV ;       ; 01:27:46
   2:55'14"13 ; DC    ;  66,500 ;     mV ;       ; 01:27:46
   2:55'14"41 ; DC    ;  66,490 ;     mV ;       ; 01:27:47
   2:55'14"71 ; DC    ;  66,480 ;     mV ;       ; 01:27:47
   2:55'14"99 ; DC    ;  66,490 ;     mV ;       ; 01:27:47
   2:55'15"30 ; DC    ;  66,500 ;     mV ;       ; 01:27:47
   2:55'15"61 ; DC    ;  66,500 ;     mV ;       ; 01:27:48
   2:55'15"91 ; DC    ;  66,510 ;     mV ;       ; 01:27:48
   2:55'16"22 ; DC    ;  66,500 ;     mV ;       ; 01:27:48
   2:55'16"50 ; DC    ;  66,500 ;     mV ;       ; 01:27:49
   2:55'16"82 ; DC    ;  66,480 ;     mV ;       ; 01:27:49
   2:55'17"14 ; DC    ;  66,500 ;     mV ;       ; 01:27:49
   2:55'17"42 ; DC    ;  66,480 ;     mV ;       ; 01:27:50
   2:55'17"73 ; DC    ;  66,520 ;     mV ;       ; 01:27:50
   2:55'18"02 ; DC    ;  66,500 ;     mV ;       ; 01:27:50
   2:55'18"31 ; DC    ;  66,470 ;     mV ;       ; 01:27:50
   2:55'18"58 ; DC    ;  66,460 ;     mV ;       ; 01:27:51
   2:55'18"88 ; DC    ;  66,480 ;     mV ;       ; 01:27:51
   2:55'19"18 ; DC    ;  66,480 ;     mV ;       ; 01:27:51
   2:55'19"46 ; DC    ;  66,480 ;     mV ;       ; 01:27:52
   2:55'19"76 ; DC    ;  66,490 ;     mV ;       ; 01:27:52
   2:55'20"05 ; DC    ;  66,480 ;     mV ;       ; 01:27:52
   2:55'20"34 ; DC    ;  66,480 ;     mV ;       ; 01:27:53
   2:55'20"62 ; DC    ;  66,480 ;     mV ;       ; 01:27:53
   2:55'20"90 ; DC    ;  66,480 ;     mV ;       ; 01:27:53
   2:55'21"16 ; DC    ;  66,470 ;     mV ;       ; 01:27:53
   2:55'21"45 ; DC    ;  66,470 ;     mV ;       ; 01:27:54
   2:55'21"73 ; DC    ;  66,460 ;     mV ;       ; 01:27:54
   2:55'21"99 ; DC    ;  66,450 ;     mV ;       ; 01:27:54
   2:55'22"27 ; DC    ;  66,460 ;     mV ;       ; 01:27:54
   2:55'22"55 ; DC    ;  66,480 ;     mV ;       ; 01:27:55
   2:55'22"82 ; DC    ;  66,590 ;     mV ;       ; 01:27:55
   2:55'23"10 ; DC    ;  66,630 ;     mV ;       ; 01:27:55
   2:55'23"40 ; DC    ;  66,610 ;     mV ;       ; 01:27:56
   2:55'23"69 ; DC    ;  66,550 ;     mV ;       ; 01:27:56
   2:55'23"96 ; DC    ;  66,450 ;     mV ;       ; 01:27:56
   2:55'24"24 ; DC    ;  66,430 ;     mV ;       ; 01:27:56
   2:55'24"52 ; DC    ;  66,430 ;     mV ;       ; 01:27:57
   2:55'24"80 ; DC    ;  66,430 ;     mV ;       ; 01:27:57
   2:55'25"11 ; DC    ;  66,430 ;     mV ;       ; 01:27:57
   2:55'25"41 ; DC    ;  66,440 ;     mV ;       ; 01:27:58
   2:55'25"69 ; DC    ;  66,450 ;     mV ;       ; 01:27:58
   2:55'25"98 ; DC    ;  66,450 ;     mV ;       ; 01:27:58
   2:55'26"35 ; DC    ;  66,460 ;     mV ;       ; 01:27:59
   2:55'26"67 ; DC    ;  66,450 ;     mV ;       ; 01:27:59
   2:55'26"96 ; DC    ;  66,460 ;     mV ;       ; 01:27:59
   2:55'27"23 ; DC    ;  66,480 ;     mV ;       ; 01:27:59
   2:55'27"62 ; DC    ;  66,460 ;     mV ;       ; 01:28:00
   2:55'27"93 ; DC    ;  66,450 ;     mV ;       ; 01:28:00
   2:55'28"22 ; DC    ;  66,470 ;     mV ;       ; 01:28:00
   2:55'28"50 ; DC    ;  66,470 ;     mV ;       ; 01:28:01
   2:55'28"79 ; DC    ;  66,480 ;     mV ;       ; 01:28:01
   2:55'29"09 ; DC    ;  66,460 ;     mV ;       ; 01:28:01
   2:55'29"38 ; DC    ;  66,450 ;     mV ;       ; 01:28:02
   2:55'29"66 ; DC    ;  66,440 ;     mV ;       ; 01:28:02
   2:55'29"94 ; DC    ;  66,460 ;     mV ;       ; 01:28:02
   2:55'30"21 ; DC    ;  66,460 ;     mV ;       ; 01:28:02
   2:55'30"53 ; DC    ;  66,440 ;     mV ;       ; 01:28:03
   2:55'30"82 ; DC    ;  66,440 ;     mV ;       ; 01:28:03
   2:55'31"19 ; DC    ;  66,470 ;     mV ;       ; 01:28:03
   2:55'31"50 ; DC    ;  66,450 ;     mV ;       ; 01:28:04
   2:55'31"78 ; DC    ;  66,450 ;     mV ;       ; 01:28:04
   2:55'32"09 ; DC    ;  66,430 ;     mV ;       ; 01:28:04
   2:55'32"38 ; DC    ;  66,430 ;     mV ;       ; 01:28:05
   2:55'32"69 ; DC    ;  66,440 ;     mV ;       ; 01:28:05
   2:55'32"97 ; DC    ;  66,430 ;     mV ;       ; 01:28:05
   2:55'33"26 ; DC    ;  66,430 ;     mV ;       ; 01:28:05
   2:55'33"58 ; DC    ;  66,470 ;     mV ;       ; 01:28:06
   2:55'33"87 ; DC    ;  66,460 ;     mV ;       ; 01:28:06
   2:55'34"17 ; DC    ;  66,460 ;     mV ;       ; 01:28:06
   2:55'34"44 ; DC    ;  66,440 ;     mV ;       ; 01:28:07
   2:55'34"76 ; DC    ;  66,440 ;     mV ;       ; 01:28:07
   2:55'35"05 ; DC    ;  66,440 ;     mV ;       ; 01:28:07
   2:55'35"36 ; DC    ;  66,560 ;     mV ;       ; 01:28:08
   2:55'35"65 ; DC    ;  66,590 ;     mV ;       ; 01:28:08
   2:55'35"93 ; DC    ;  66,600 ;     mV ;       ; 01:28:08
   2:55'36"23 ; DC    ;  66,610 ;     mV ;       ; 01:28:08
   2:55'36"52 ; DC    ;  66,600 ;     mV ;       ; 01:28:09
   2:55'36"87 ; DC    ;  66,590 ;     mV ;       ; 01:28:09
   2:55'37"17 ; DC    ;  66,590 ;     mV ;       ; 01:28:09
   2:55'37"46 ; DC    ;  66,600 ;     mV ;       ; 01:28:10
   2:55'37"74 ; DC    ;  66,600 ;     mV ;       ; 01:28:10
   2:55'38"01 ; DC    ;  66,590 ;     mV ;       ; 01:28:10
   2:55'38"33 ; DC    ;  66,590 ;     mV ;       ; 01:28:11
   2:55'38"60 ; DC    ;  66,590 ;     mV ;       ; 01:28:11
   2:55'38"90 ; DC    ;  66,580 ;     mV ;       ; 01:28:11
   2:55'39"20 ; DC    ;  66,580 ;     mV ;       ; 01:28:11
   2:55'39"56 ; DC    ;  66,590 ;     mV ;       ; 01:28:12
   2:55'39"86 ; DC    ;  66,590 ;     mV ;       ; 01:28:12
   2:55'40"22 ; DC    ;  66,600 ;     mV ;       ; 01:28:12
   2:55'40"49 ; DC    ;  66,590 ;     mV ;       ; 01:28:13
   2:55'40"77 ; DC    ;  66,600 ;     mV ;       ; 01:28:13
   2:55'41"06 ; DC    ;  66,590 ;     mV ;       ; 01:28:13
   2:55'41"34 ; DC    ;  66,580 ;     mV ;       ; 01:28:14
   2:55'41"60 ; DC    ;  66,500 ;     mV ;       ; 01:28:14
   2:55'41"88 ; DC    ;  66,500 ;     mV ;       ; 01:28:14
   2:55'42"15 ; DC    ;  66,410 ;     mV ;       ; 01:28:14
   2:55'42"46 ; DC    ;  66,410 ;     mV ;       ; 01:28:15
   2:55'42"78 ; DC    ;  66,420 ;     mV ;       ; 01:28:15
   2:55'43"06 ; DC    ;  66,440 ;     mV ;       ; 01:28:15
   2:55'43"32 ; DC    ;  66,440 ;     mV ;       ; 01:28:15
   2:55'43"58 ; DC    ;  66,440 ;     mV ;       ; 01:28:16
   2:55'43"88 ; DC    ;  66,440 ;     mV ;       ; 01:28:16
   2:55'44"21 ; DC    ;  66,440 ;     mV ;       ; 01:28:16
   2:55'44"49 ; DC    ;  66,450 ;     mV ;       ; 01:28:17
   2:55'44"77 ; DC    ;  66,500 ;     mV ;       ; 01:28:17
   2:55'45"06 ; DC    ;  66,500 ;     mV ;       ; 01:28:17
   2:55'45"35 ; DC    ;  66,570 ;     mV ;       ; 01:28:18
   2:55'45"63 ; DC    ;  66,560 ;     mV ;       ; 01:28:18
   2:55'45"91 ; DC    ;  66,560 ;     mV ;       ; 01:28:18
   2:55'46"18 ; DC    ;  66,560 ;     mV ;       ; 01:28:18
   2:55'46"46 ; DC    ;  66,570 ;     mV ;       ; 01:28:19
   2:55'46"75 ; DC    ;  66,560 ;     mV ;       ; 01:28:19
   2:55'47"04 ; DC    ;  66,570 ;     mV ;       ; 01:28:19
   2:55'47"32 ; DC    ;  66,580 ;     mV ;       ; 01:28:19
   2:55'47"60 ; DC    ;  66,590 ;     mV ;       ; 01:28:20
   2:55'47"86 ; DC    ;  66,600 ;     mV ;       ; 01:28:20
   2:55'48"16 ; DC    ;  66,600 ;     mV ;       ; 01:28:20
   2:55'48"48 ; DC    ;  66,600 ;     mV ;       ; 01:28:21
   2:55'48"77 ; DC    ;  66,600 ;     mV ;       ; 01:28:21
   2:55'49"05 ; DC    ;  66,610 ;     mV ;       ; 01:28:21
   2:55'49"35 ; DC    ;  66,600 ;     mV ;       ; 01:28:22
   2:55'49"70 ; DC    ;  66,600 ;     mV ;       ; 01:28:22
   2:55'50"01 ; DC    ;  66,590 ;     mV ;       ; 01:28:22
   2:55'50"32 ; DC    ;  66,600 ;     mV ;       ; 01:28:22
   2:55'50"64 ; DC    ;  66,600 ;     mV ;       ; 01:28:23
   2:55'51"00 ; DC    ;  66,590 ;     mV ;       ; 01:28:23
   2:55'51"32 ; DC    ;  66,590 ;     mV ;       ; 01:28:23
   2:55'51"60 ; DC    ;  66,580 ;     mV ;       ; 01:28:24
   2:55'51"89 ; DC    ;  66,580 ;     mV ;       ; 01:28:24
   2:55'52"17 ; DC    ;  66,580 ;     mV ;       ; 01:28:24
   2:55'52"45 ; DC    ;  66,580 ;     mV ;       ; 01:28:25
   2:55'52"82 ; DC    ;  66,590 ;     mV ;       ; 01:28:25
   2:55'53"12 ; DC    ;  66,570 ;     mV ;       ; 01:28:25
   2:55'53"42 ; DC    ;  66,570 ;     mV ;       ; 01:28:26
   2:55'53"72 ; DC    ;  66,570 ;     mV ;       ; 01:28:26
   2:55'53"99 ; DC    ;  66,580 ;     mV ;       ; 01:28:26
   2:55'54"28 ; DC    ;  66,580 ;     mV ;       ; 01:28:26
   2:55'54"57 ; DC    ;  66,590 ;     mV ;       ; 01:28:27
   2:55'54"87 ; DC    ;  66,570 ;     mV ;       ; 01:28:27
   2:55'55"17 ; DC    ;  66,570 ;     mV ;       ; 01:28:27
   2:55'55"47 ; DC    ;  66,560 ;     mV ;       ; 01:28:28
   2:55'55"77 ; DC    ;  66,560 ;     mV ;       ; 01:28:28
   2:55'56"07 ; DC    ;  66,570 ;     mV ;       ; 01:28:28
   2:55'56"38 ; DC    ;  66,580 ;     mV ;       ; 01:28:29
   2:55'56"72 ; DC    ;  66,560 ;     mV ;       ; 01:28:29
   2:55'57"03 ; DC    ;  66,570 ;     mV ;       ; 01:28:29
   2:55'57"30 ; DC    ;  66,590 ;     mV ;       ; 01:28:29
   2:55'57"60 ; DC    ;  66,580 ;     mV ;       ; 01:28:30
   2:55'57"89 ; DC    ;  66,580 ;     mV ;       ; 01:28:30
   2:55'58"18 ; DC    ;  66,570 ;     mV ;       ; 01:28:30
   2:55'58"50 ; DC    ;  66,580 ;     mV ;       ; 01:28:31
   2:55'58"81 ; DC    ;  66,580 ;     mV ;       ; 01:28:31
   2:55'59"10 ; DC    ;  66,580 ;     mV ;       ; 01:28:31
   2:55'59"38 ; DC    ;  66,570 ;     mV ;       ; 01:28:32
   2:55'59"68 ; DC    ;  66,570 ;     mV ;       ; 01:28:32
   2:56'00"00 ; DC    ;  66,570 ;     mV ;       ; 01:28:32
   2:56'00"29 ; DC    ;  66,580 ;     mV ;       ; 01:28:32
   2:56'00"62 ; DC    ;  66,570 ;     mV ;       ; 01:28:33
   2:56'00"90 ; DC    ;  66,570 ;     mV ;       ; 01:28:33
   2:56'01"17 ; DC    ;  66,570 ;     mV ;       ; 01:28:33
   2:56'01"45 ; DC    ;  66,560 ;     mV ;       ; 01:28:34
   2:56'01"75 ; DC    ;  66,560 ;     mV ;       ; 01:28:34
   2:56'02"05 ; DC    ;  66,570 ;     mV ;       ; 01:28:34
   2:56'02"33 ; DC    ;  66,570 ;     mV ;       ; 01:28:35
   2:56'02"66 ; DC    ;  66,580 ;     mV ;       ; 01:28:35
   2:56'02"96 ; DC    ;  66,580 ;     mV ;       ; 01:28:35
   2:56'03"27 ; DC    ;  66,570 ;     mV ;       ; 01:28:35
   2:56'03"57 ; DC    ;  66,560 ;     mV ;       ; 01:28:36
   2:56'03"90 ; DC    ;  66,570 ;     mV ;       ; 01:28:36
   2:56'04"26 ; DC    ;  66,570 ;     mV ;       ; 01:28:36
   2:56'04"56 ; DC    ;  66,570 ;     mV ;       ; 01:28:37
   2:56'04"86 ; DC    ;  66,560 ;     mV ;       ; 01:28:37
   2:56'05"15 ; DC    ;  66,580 ;     mV ;       ; 01:28:37
   2:56'05"44 ; DC    ;  66,570 ;     mV ;       ; 01:28:38
   2:56'05"74 ; DC    ;  66,580 ;     mV ;       ; 01:28:38
   2:56'06"04 ; DC    ;  66,570 ;     mV ;       ; 01:28:38
   2:56'06"33 ; DC    ;  66,570 ;     mV ;       ; 01:28:38
   2:56'06"61 ; DC    ;  66,590 ;     mV ;       ; 01:28:39
   2:56'06"89 ; DC    ;  66,590 ;     mV ;       ; 01:28:39
   2:56'07"16 ; DC    ;  66,580 ;     mV ;       ; 01:28:39
   2:56'07"43 ; DC    ;  66,580 ;     mV ;       ; 01:28:40
   2:56'07"72 ; DC    ;  66,580 ;     mV ;       ; 01:28:40
   2:56'07"99 ; DC    ;  66,570 ;     mV ;       ; 01:28:40
   2:56'08"27 ; DC    ;  66,570 ;     mV ;       ; 01:28:40
   2:56'08"56 ; DC    ;  66,570 ;     mV ;       ; 01:28:41
   2:56'08"85 ; DC    ;  66,580 ;     mV ;       ; 01:28:41
   2:56'09"13 ; DC    ;  66,580 ;     mV ;       ; 01:28:41
   2:56'09"40 ; DC    ;  66,570 ;     mV ;       ; 01:28:42
   2:56'09"68 ; DC    ;  66,560 ;     mV ;       ; 01:28:42
   2:56'09"97 ; DC    ;  66,560 ;     mV ;       ; 01:28:42
   2:56'10"27 ; DC    ;  66,560 ;     mV ;       ; 01:28:42
   2:56'10"56 ; DC    ;  66,560 ;     mV ;       ; 01:28:43
   2:56'10"84 ; DC    ;  66,550 ;     mV ;       ; 01:28:43
   2:56'11"12 ; DC    ;  66,560 ;     mV ;       ; 01:28:43
   2:56'11"42 ; DC    ;  66,560 ;     mV ;       ; 01:28:44
   2:56'11"71 ; DC    ;  66,550 ;     mV ;       ; 01:28:44
   2:56'11"99 ; DC    ;  66,560 ;     mV ;       ; 01:28:44
   2:56'12"26 ; DC    ;  66,550 ;     mV ;       ; 01:28:44
   2:56'12"56 ; DC    ;  66,540 ;     mV ;       ; 01:28:45
   2:56'12"86 ; DC    ;  66,540 ;     mV ;       ; 01:28:45
   2:56'13"16 ; DC    ;  66,550 ;     mV ;       ; 01:28:45
   2:56'13"48 ; DC    ;  66,550 ;     mV ;       ; 01:28:46
   2:56'13"76 ; DC    ;  66,540 ;     mV ;       ; 01:28:46
   2:56'14"04 ; DC    ;  66,550 ;     mV ;       ; 01:28:46
   2:56'14"33 ; DC    ;  66,550 ;     mV ;       ; 01:28:47
   2:56'14"63 ; DC    ;  66,560 ;     mV ;       ; 01:28:47
   2:56'14"93 ; DC    ;  66,560 ;     mV ;       ; 01:28:47
   2:56'15"21 ; DC    ;  66,550 ;     mV ;       ; 01:28:47
   2:56'15"51 ; DC    ;  66,550 ;     mV ;       ; 01:28:48
   2:56'15"80 ; DC    ;  66,550 ;     mV ;       ; 01:28:48
   2:56'16"11 ; DC    ;  66,560 ;     mV ;       ; 01:28:48
   2:56'16"44 ; DC    ;  66,560 ;     mV ;       ; 01:28:49
   2:56'16"74 ; DC    ;  66,570 ;     mV ;       ; 01:28:49
   2:56'17"03 ; DC    ;  66,560 ;     mV ;       ; 01:28:49
   2:56'17"32 ; DC    ;  66,570 ;     mV ;       ; 01:28:49
   2:56'17"62 ; DC    ;  66,550 ;     mV ;       ; 01:28:50
   2:56'17"92 ; DC    ;  66,550 ;     mV ;       ; 01:28:50
   2:56'18"21 ; DC    ;  66,560 ;     mV ;       ; 01:28:50
   2:56'18"51 ; DC    ;  66,550 ;     mV ;       ; 01:28:51
   2:56'18"80 ; DC    ;  66,560 ;     mV ;       ; 01:28:51
   2:56'19"13 ; DC    ;  66,550 ;     mV ;       ; 01:28:51
   2:56'19"42 ; DC    ;  66,550 ;     mV ;       ; 01:28:52
   2:56'19"71 ; DC    ;  66,550 ;     mV ;       ; 01:28:52
   2:56'19"98 ; DC    ;  66,530 ;     mV ;       ; 01:28:52
   2:56'20"26 ; DC    ;  66,530 ;     mV ;       ; 01:28:52
   2:56'20"54 ; DC    ;  66,530 ;     mV ;       ; 01:28:53
   2:56'20"85 ; DC    ;  66,550 ;     mV ;       ; 01:28:53
   2:56'21"16 ; DC    ;  66,560 ;     mV ;       ; 01:28:53
   2:56'21"46 ; DC    ;  66,560 ;     mV ;       ; 01:28:54
   2:56'21"76 ; DC    ;  66,560 ;     mV ;       ; 01:28:54
   2:56'22"06 ; DC    ;  66,560 ;     mV ;       ; 01:28:54
   2:56'22"34 ; DC    ;  66,570 ;     mV ;       ; 01:28:55
   2:56'22"64 ; DC    ;  66,570 ;     mV ;       ; 01:28:55
   2:56'22"93 ; DC    ;  66,560 ;     mV ;       ; 01:28:55
   2:56'23"22 ; DC    ;  66,580 ;     mV ;       ; 01:28:55
   2:56'23"50 ; DC    ;  66,570 ;     mV ;       ; 01:28:56
   2:56'23"78 ; DC    ;  66,570 ;     mV ;       ; 01:28:56
   2:56'24"06 ; DC    ;  66,580 ;     mV ;       ; 01:28:56
   2:56'24"34 ; DC    ;  66,590 ;     mV ;       ; 01:28:57
   2:56'24"63 ; DC    ;  66,590 ;     mV ;       ; 01:28:57
   2:56'24"90 ; DC    ;  66,560 ;     mV ;       ; 01:28:57
   2:56'25"19 ; DC    ;  66,590 ;     mV ;       ; 01:28:57
   2:56'25"49 ; DC    ;  66,590 ;     mV ;       ; 01:28:58
   2:56'25"79 ; DC    ;  66,600 ;     mV ;       ; 01:28:58
   2:56'26"08 ; DC    ;  66,600 ;     mV ;       ; 01:28:58
   2:56'26"36 ; DC    ;  66,600 ;     mV ;       ; 01:28:59
   2:56'26"63 ; DC    ;  66,600 ;     mV ;       ; 01:28:59
   2:56'26"93 ; DC    ;  66,590 ;     mV ;       ; 01:28:59
   2:56'27"25 ; DC    ;  66,610 ;     mV ;       ; 01:28:59
   2:56'27"54 ; DC    ;  66,600 ;     mV ;       ; 01:29:00
   2:56'27"83 ; DC    ;  66,600 ;     mV ;       ; 01:29:00
   2:56'28"11 ; DC    ;  66,590 ;     mV ;       ; 01:29:00
   2:56'28"40 ; DC    ;  66,600 ;     mV ;       ; 01:29:01
   2:56'28"70 ; DC    ;  66,600 ;     mV ;       ; 01:29:01
   2:56'28"98 ; DC    ;  66,570 ;     mV ;       ; 01:29:01
   2:56'29"28 ; DC    ;  66,570 ;     mV ;       ; 01:29:01
   2:56'29"58 ; DC    ;  66,590 ;     mV ;       ; 01:29:02
   2:56'29"91 ; DC    ;  66,590 ;     mV ;       ; 01:29:02
   2:56'30"19 ; DC    ;  66,600 ;     mV ;       ; 01:29:02
